1600267629.89, -90.106773, -89.032359
1600267630.39, -90.035317, -88.969995
1600267630.88, -90.035317, -88.935633
1600267631.38, -90.216787, -88.933874
1600267631.88, -90.216787, -88.965858
1600267632.39, -90.370010, -88.900985
1600267632.89, -90.370010, -89.254410
1600267633.39, -90.192017, -89.649080
1600267633.89, -90.207225, -89.992156
1600267634.39, -90.303798, -90.290560
1600267634.89, -90.303798, -90.503918
1600267635.39, -90.309184, -90.788759
1600267635.89, -90.290832, -90.932197
1600267636.39, -90.306922, -91.050975
1600267636.89, -90.306922, -91.170275
1600267637.39, -89.999721, -90.982063
1600267637.89, -89.999721, -90.731338
1600267638.39, -90.023638, -90.512783
1600267638.89, -90.023638, -90.304060
1600267639.39, -90.034638, -90.204889
1600267639.89, -90.034638, -90.132411
1600267640.39, -90.059082, -90.160224
1600267640.89, -90.059082, -90.179390
1600267641.39, -90.081294, -90.196470
1600267641.89, -90.081294, -90.217175
1600267642.4, -90.072329, -90.230647
1600267642.89, -90.153261, -90.214929
1600267643.4, -90.316116, -90.225573
1600267643.9, -90.352977, -90.251011
1600267644.39, -90.289273, -90.202791
1600267644.89, -90.289273, -90.192073
1600267645.39, -90.191428, -90.203855
1600267645.89, -90.145464, -90.167995
1600267646.39, -90.208358, -90.131016
1600267646.89, -90.208358, -90.114402
1600267647.4, -90.059895, -90.153552
1600267647.9, -90.059537, -90.191292
1600267648.4, -89.914008, -90.264904
1600267648.9, -89.792285, -90.318009
1600267649.39, -89.792285, -90.354972
1600267649.9, -89.821009, -90.415678
1600267650.4, -89.848480, -90.370027
1600267650.9, -89.903246, -90.436427
1600267651.4, -89.962645, -90.526343
1600267651.9, -89.962645, -90.565181
1600267652.4, -90.022546, -90.588558
1600267652.9, -90.021227, -90.646796
1600267653.4, -89.994252, -90.653541
1600267653.9, -89.982569, -90.699403
1600267654.4, -89.946109, -90.700213
1600267654.9, -89.946109, -90.720148
1600267655.4, -89.876309, -90.748819
1600267655.9, -89.867286, -90.749683
1600267656.4, -89.867286, -90.771468
1600267656.9, -89.960901, -90.741748
1600267657.4, -90.043932, -90.752461
1600267657.9, -90.139598, -90.784968
1600267658.4, -90.187515, -90.820417
1600267658.9, -90.187515, -90.866574
1600267659.4, -90.369525, -90.957254
1600267659.9, -90.338822, -90.619597
1600267660.4, -90.383102, -90.092742
1600267660.9, -90.383102, -89.757241
1600267661.4, -90.180075, -89.508571
1600267661.91, -90.127744, -89.114723
1600267662.4, -90.127744, -88.901125
1600267662.91, -89.890679, -88.663319
1600267663.41, -89.710247, -88.918616
1600267663.9, -89.710247, -89.317699
1600267664.41, -89.894528, -89.577052
1600267664.9, -89.946542, -89.867583
1600267665.41, -89.851316, -90.122381
1600267665.91, -89.836200, -90.370779
1600267666.41, -89.713924, -90.496891
1600267666.91, -89.538325, -90.680132
1600267667.41, -89.538325, -90.762178
1600267667.91, -89.563155, -90.880742
1600267668.41, -89.635749, -90.987464
1600267668.91, -89.635749, -91.100424
1600267669.41, -89.599452, -90.739293
1600267669.91, -89.643556, -90.290644
1600267670.41, -89.671718, -90.103261
1600267670.91, -89.785367, -89.973010
1600267671.41, -89.807709, -89.897913
1600267671.91, -89.849842, -89.708095
1600267672.42, -90.004331, -89.465083
1600267672.92, -90.104658, -89.340886
1600267673.42, -90.112252, -89.214435
1600267673.92, -90.244683, -89.093401
