Thu Sep 10 17:13:40 2020,2.667219,0.929332
Thu Sep 10 17:13:40 2020,2.681540,0.906275
Thu Sep 10 17:13:40 2020,2.670954,0.954804
Thu Sep 10 17:13:40 2020,2.664234,0.936789
Thu Sep 10 17:13:40 2020,2.666951,0.941933
Thu Sep 10 17:13:40 2020,2.672558,0.926154
Thu Sep 10 17:13:40 2020,2.661612,0.936027
Thu Sep 10 17:13:40 2020,2.666633,0.940135
Thu Sep 10 17:13:40 2020,2.653218,0.956180
Thu Sep 10 17:13:40 2020,2.614946,0.927407
Thu Sep 10 17:13:41 2020,2.616199,0.935721
Thu Sep 10 17:13:41 2020,2.621167,0.942369
Thu Sep 10 17:13:41 2020,2.604664,0.940537
Thu Sep 10 17:13:41 2020,2.592838,0.933814
Thu Sep 10 17:13:41 2020,2.600883,0.936668
Thu Sep 10 17:13:41 2020,2.601116,0.941134
Thu Sep 10 17:13:41 2020,2.571092,0.933433
Thu Sep 10 17:13:41 2020,2.579912,0.924221
Thu Sep 10 17:13:41 2020,2.572310,0.935176
Thu Sep 10 17:13:41 2020,2.552169,0.939812
Thu Sep 10 17:13:41 2020,2.545862,0.945376
Thu Sep 10 17:13:41 2020,2.558500,0.962485
Thu Sep 10 17:13:41 2020,2.529278,0.951857
Thu Sep 10 17:13:41 2020,2.551298,0.940391
Thu Sep 10 17:13:41 2020,2.530859,0.942103
Thu Sep 10 17:13:41 2020,2.536081,0.949267
Thu Sep 10 17:13:41 2020,2.539137,0.931637
Thu Sep 10 17:13:41 2020,2.557110,0.934960
Thu Sep 10 17:13:41 2020,2.551911,0.956403
Thu Sep 10 17:13:41 2020,2.515152,0.945006
Thu Sep 10 17:13:41 2020,2.472394,0.959526
Thu Sep 10 17:13:41 2020,2.463722,0.968796
Thu Sep 10 17:13:41 2020,2.466902,0.948170
Thu Sep 10 17:13:42 2020,2.477288,0.955833
Thu Sep 10 17:13:42 2020,2.467499,0.953166
Thu Sep 10 17:13:42 2020,2.437925,0.947961
Thu Sep 10 17:13:42 2020,2.417017,0.973773
Thu Sep 10 17:13:42 2020,2.431451,0.961997
Thu Sep 10 17:13:42 2020,2.426425,0.948368
Thu Sep 10 17:13:42 2020,2.409806,0.968954
Thu Sep 10 17:13:42 2020,2.387335,0.971998
Thu Sep 10 17:13:42 2020,2.374028,0.964378
Thu Sep 10 17:13:42 2020,2.392504,0.971068
Thu Sep 10 17:13:42 2020,2.397307,0.977315
Thu Sep 10 17:13:42 2020,2.406058,0.960952
Thu Sep 10 17:13:42 2020,2.402689,0.978795
Thu Sep 10 17:13:42 2020,2.405439,0.976294
Thu Sep 10 17:13:42 2020,2.367028,0.969519
Thu Sep 10 17:13:42 2020,2.329497,0.978664
Thu Sep 10 17:13:42 2020,2.325826,0.963028
Thu Sep 10 17:13:42 2020,2.307196,0.963851
Thu Sep 10 17:13:42 2020,2.289389,0.963936
Thu Sep 10 17:13:42 2020,2.265988,0.961576
Thu Sep 10 17:13:42 2020,2.270802,0.969637
Thu Sep 10 17:13:42 2020,2.257457,0.965293
Thu Sep 10 17:13:43 2020,2.246262,0.969998
Thu Sep 10 17:13:43 2020,2.218794,0.974230
Thu Sep 10 17:13:43 2020,2.228824,0.992979
Thu Sep 10 17:13:43 2020,2.241072,0.981873
Thu Sep 10 17:13:43 2020,2.264412,0.981472
Thu Sep 10 17:13:43 2020,2.236076,0.990164
Thu Sep 10 17:13:43 2020,2.225545,0.987551
Thu Sep 10 17:13:43 2020,2.213803,0.993615
Thu Sep 10 17:13:43 2020,2.201698,1.010560
Thu Sep 10 17:13:43 2020,2.190660,0.996985
Thu Sep 10 17:13:43 2020,2.173213,1.000770
Thu Sep 10 17:13:43 2020,2.162749,0.988741
Thu Sep 10 17:13:43 2020,2.166239,1.019154
Thu Sep 10 17:13:43 2020,2.129298,1.001212
Thu Sep 10 17:13:43 2020,2.156947,0.995785
Thu Sep 10 17:13:43 2020,2.104877,1.011872
Thu Sep 10 17:13:43 2020,2.106840,0.984540
Thu Sep 10 17:13:43 2020,2.099966,0.992143
Thu Sep 10 17:13:43 2020,2.089099,1.008940
Thu Sep 10 17:13:43 2020,2.070325,1.001676
Thu Sep 10 17:13:43 2020,2.066641,0.997653
Thu Sep 10 17:13:43 2020,2.059443,1.007263
Thu Sep 10 17:13:43 2020,2.047479,1.011755
Thu Sep 10 17:13:44 2020,2.078257,1.032261
Thu Sep 10 17:13:44 2020,2.024094,1.023493
Thu Sep 10 17:13:44 2020,2.029351,1.019729
Thu Sep 10 17:13:44 2020,2.034333,1.016791
Thu Sep 10 17:13:44 2020,1.993434,1.031214
Thu Sep 10 17:13:44 2020,1.995589,1.029892
Thu Sep 10 17:13:44 2020,1.986140,1.015960
Thu Sep 10 17:13:44 2020,1.983326,1.048367
Thu Sep 10 17:13:44 2020,1.952142,1.036065
Thu Sep 10 17:13:44 2020,1.940683,1.044939
Thu Sep 10 17:13:44 2020,1.941990,1.038162
Thu Sep 10 17:13:44 2020,1.937831,1.040286
Thu Sep 10 17:13:44 2020,1.916487,1.054779
Thu Sep 10 17:13:44 2020,1.918093,1.056813
Thu Sep 10 17:13:44 2020,1.874634,1.052507
Thu Sep 10 17:13:44 2020,1.894509,1.041026
Thu Sep 10 17:13:44 2020,1.875248,1.060316
Thu Sep 10 17:13:44 2020,1.845249,1.067492
Thu Sep 10 17:13:44 2020,1.850696,1.053784
Thu Sep 10 17:13:44 2020,1.851664,1.044351
Thu Sep 10 17:13:44 2020,1.849493,1.061962
Thu Sep 10 17:13:44 2020,1.812347,1.059517
Thu Sep 10 17:13:45 2020,1.812411,1.074513
Thu Sep 10 17:13:45 2020,1.806792,1.069936
Thu Sep 10 17:13:45 2020,1.808980,1.070166
Thu Sep 10 17:13:45 2020,1.795330,1.061668
Thu Sep 10 17:13:45 2020,1.777068,1.071644
Thu Sep 10 17:13:45 2020,1.780907,1.069395
Thu Sep 10 17:13:45 2020,1.771950,1.071756
Thu Sep 10 17:13:45 2020,1.786750,1.068004
Thu Sep 10 17:13:45 2020,1.771992,1.076975
Thu Sep 10 17:13:45 2020,1.753642,1.070087
Thu Sep 10 17:13:45 2020,1.756416,1.091656
Thu Sep 10 17:13:45 2020,1.728710,1.079469
Thu Sep 10 17:13:45 2020,1.718204,1.078078
Thu Sep 10 17:13:45 2020,1.707350,1.100862
Thu Sep 10 17:13:45 2020,1.708636,1.094427
Thu Sep 10 17:13:45 2020,1.694005,1.093862
Thu Sep 10 17:13:45 2020,1.705087,1.113347
Thu Sep 10 17:13:45 2020,1.683175,1.100531
Thu Sep 10 17:13:45 2020,1.697469,1.109234
Thu Sep 10 17:13:45 2020,1.687300,1.096395
Thu Sep 10 17:13:45 2020,1.671871,1.104377
Thu Sep 10 17:13:45 2020,1.664365,1.095958
Thu Sep 10 17:13:45 2020,1.664048,1.116766
Thu Sep 10 17:13:46 2020,1.646906,1.123515
Thu Sep 10 17:13:46 2020,1.639700,1.112951
Thu Sep 10 17:13:46 2020,1.629270,1.135009
Thu Sep 10 17:13:46 2020,1.651729,1.121548
Thu Sep 10 17:13:46 2020,1.631995,1.125529
Thu Sep 10 17:13:46 2020,1.637284,1.128903
Thu Sep 10 17:13:46 2020,1.613108,1.116009
Thu Sep 10 17:13:46 2020,1.605406,1.141773
Thu Sep 10 17:13:46 2020,1.589169,1.138848
Thu Sep 10 17:13:46 2020,1.570908,1.130831
Thu Sep 10 17:13:46 2020,1.564476,1.130037
Thu Sep 10 17:13:46 2020,1.561733,1.144274
Thu Sep 10 17:13:46 2020,1.561424,1.131042
Thu Sep 10 17:13:46 2020,1.548463,1.143499
Thu Sep 10 17:13:46 2020,1.542583,1.153186
